id,wod,category
1101,"rick ellis
the fuhrmannator
6 rounds for time
100 meter run
5 burpees
10 kettlebell swings (53/35 lb)
15 deadlifts (95/65 lb)
20 back squats (95/65 lb)",for_time
1102,"555 fitness hero wod


henry miller jr.
for time
50 overhead squats (95/65 lb)

every minute on the minute, perform:
5 pull-ups",other
1103,"james fitzgerald

30 muscle-up for time + max unbroken
for time
30 unbroken muscle-ups",for_time
1104,"juan jimenez
firing shoulders
6-5-4-3-2-1 reps for time
strict presses (165/105 lb)
push presses (165/105 lb)
push jerks (165/106 lb)",for_time
1105,"pete marjamaa

foundation two
amrap in 5 minutes
10 deadlifts (135/95 lb)
10 hand release push-ups",amrap
1106,"home wod by wod roulette
living room mash 38
emom for as long as possible
1 push-up
1 v-up

2 push-ups
2 v-ups

continue with this pattern, adding 1 push-up and 1 v-up every minute.",emom
1107,"shocktober wod by paradiso crossfit

the walking deadlift
5 rounds for time
10 unbroken deadlifts (225/155 lb)
50 foot single-arm dumbbell overhead walking lunges (50/35 lb)",for_time
1108,"wodstar movement monday wod

movement monday wod 4
for time
16-12-8-12-16 reps of:
single-arm devil presses (50/35 lb)
single-arm seated dumbbell strict presses (50/35 lb)
single-arm dumbbell overhead squats (50/35 lb)

time cap: 15 minutes",for_time
1109,"wodstar movement monday wod

movement monday wod 16
emom for 15 minutes
minute 1: 20 alternating bicep curls (50/35 lb)
minute 2: 10 lying skullcrushers (50/35 lb)
minute 3: v raises (lightweight)

repeat 5x",emom
1110,"coach ivan
coach ivan 17/01/24
warm up
5' double under/ row / run
5' mobility with stick

gymnastic
5 round
10 scapular pull up 5 kipping 2 pull up

strength
emom 8'
10 overhead squat (20/15kg)

10'skill power snatch

e2mom 8'
(50/35kg)
3 power snatch
5 overhead squat
7 balance snatch

for load
every 2 minute
5-5-3-3-1-1-1
max load
snatch",other
1111,"coach ivan

coach ivan 06/03/24
warm up

warm-up

2 min
amrap for 5 minutes:
1 burpees + 1 squat jump

5 min skill: wall balls

5 reps med ball front squat
5 reps med ball shoulder press
5 reps med ball thrusters
5 reps wall ball

7 min skill : pistol squats

20s/side box ankle mobility stretch
3 reps/ side lunge /affondo laterale
3 reps/ side box step down
3x3 each side of full rom pistols

3 round for time time cap 20'
500 mt row
40mt burpees broad jump
30 wall ball
20 pistol squat
rest 1' every round",other
1112,"beyond strength and endurance
bse wod 3/5/24
8 rounds for time:

20 double unders

10 pull-ups",for_time
1113,"the grinder, crossfit operations order #1

chad (2006)
for time (in a team of 4)
400 meter weighted walk/run (190 lb) (together)
25 deadlifts (100 lb) (each)
400 meter weighted walk/run (190 lb) (together)
25 thrusters (45 lb) (each)
400 meter weighted walk/run (190 lb) (together)
25 sandbag front squats (50 lb) (each)
400 meter weighted walk/run (190 lb) (together)
25 push presses (45 lb) (each)
400 meter weighted walk/run (190 lb) (together)",for_time
1114,"dave durante

durante core 2
5 rounds
10 arch rocks
10 arch ups
10 second arch hold
1 minute rest",other
1115,"hyrox workout of the week


cobain
for time
150 wall ball shots (20/14 lb)

rest 4 minutes

100 burpees

time cap: 30 minutes",for_time
1116,"2023 crossfit games quarterfinals test 3


quarterfinals 23.3
5 rounds for time
5 burpee box jump overs (30/24 in)
1 clean-and-jerk (275/185 lb)

time cap: 10 minutes",for_time
1117,"2016 swiss alpine battle qualifier wod #1 (aka: ""sab qualifier 16.1"")


kill the thruster
emom for as long as possible
from 0:00-1:00:
100 meter row
1 thruster (42.5/30 kg)

from 1:00-2:00:
100 meter row
2 thrusters (42.5/30 kg)

from 2:00-3:00:
100 meter row
3 thrusters (42.5/30 kg)

continue adding one thruster every minute",emom
1118,"downtown strength & conditioning memorial wod

garrett & ross - fly high
amrap in 40 minutes
600 meter run
10 burpees
23 v-ups
20 hand release push-ups
20 jumping air squats
10 burpees
23 v-ups
20 hand release push-ups
20 jumping air squats",amrap
1119,"st. patrick's day wod


st. paddy's pump
10 rounds for time
10 bench presses (185/125 lb)
20 ghd sit-ups",for_time
1120,"slingin' iron crossfit suicide awareness wod

uplift
for time
every 4 minutes, complete:
15 burpee box jumps (24/20 in)
20 pull-ups
50 double-unders
max wall ball shots (20/14 lb)*

rest 1 minute

*complete as many rounds until 200 wall ball shots are accumulated.

time cap: 30 minutes",for_time
1121,"memorial/partner wod for michael miles scanlon

scan in motion
4 rounds (with a partner) for time:
20 50 ft shuttle sprints (25 ft down & back = 1)
20 lateral skaters (each partner)
20 sit-ups
20 alternating lunges (synchronized)
20 mountain climbers
20 plank shoulder taps
20 40 ft sled pushes (40 ft = 1 rep)
20 russian kettlebell swings (1.5/1 pood)
20 box jumps (24/20"")
20 cal echo bike
20 high knees",for_time
1122,"crossfit horten hero wod


bolle
for time
100 box jump overs (24/20 in)
100 calorie row
100 wall ball shots (10/7 kg)
100 calorie row
100 deadlifts (60/40 kg)
100 calorie row
100 box jump overs (24/20 in)",for_time
1123,"british hero wod

webby
for time
cash-in: 2,013 meter run

then, 3 rounds of:
26 burpees
26 sit-ups
26 air squats
26 push-ups
26 lunges

cash-out: 2,013 meter run

wear a weight vest (20/14 lb)",for_time
1124,"hero wod


cajun
4 rounds for time
400 meter run
16 bench presses (135/95 lb)
16 wall ball shots (20/14 lb)
16 shoulder-to-overheads (95/65 lb)
16 ghd sit-ups",for_time
1125,"hero wod

sfc will lindsay
10 rounds for time
10 ruck squats (45/35 lb)
10 ruck russian twists (45/35 lb)
10 ruck push-ups (45/35 lb)
10 ruck high pulls (45/35 lb)

anytime during the 10 rounds, complete:
1 mile ruck sandbag run (45/35 lb, 100/70 lb)",for_time
1126,"crossfit pride hero wod

monsoor
4 rounds for time
800 meter run
20 sumo deadlift high-pulls (70/50 lb)
20 burpees
100 yard farmer's carry (2x70/50 lb)
40 sit-ups

wear a weight vest (20/14 lb)",for_time
1127,"hero wod

ghost 31
4 rounds for time
800 meter run
3 burpee pull-ups
18 box jumps (24/20 in)
22 walking lunges (left+right=1)

wear a weight vest (20/14 lb)",for_time
1129,"pete marjamaa

foundation five
amrap in 5 minutes
10 strict presses (75/55 lb)
15 kettlebell swings (24/20 kg)",amrap
1131,"ham plan wod
lex luthor
amrap in 20 minutes
14-12-10-8-6-4-2 back squats (bodyweight)
2-4-6-8-10-12-14 strict pull-ups",amrap
1132,"john welbourn

bench press / reverse wall climbs
for time
40 bench presses (bodyweight)
40 wall walks",for_time
1133,"wodstar movement monday wod

movement monday wod 9
for time
10-9-8-7-6-5-4-3-2-1 squat cleans (2x35/20 lb)
10 burpees",for_time
1134,"ncfit full body wod #10

full body #10
every 2 minutes on the minute for 16 minutes
20 alternating dumbbell snatches (50/35 lb)
12 lateral up-downs over dumbbells",other
1135,"coach creation wod
mixed modal classic
for time
400 meter run
5 snatches 185/135 lbs
400 meter run
10 clean & jerks 185/135 lbs
400 meter run
15 thrusters 185/135 lbs
400 meter run
20 ring muscle ups
400 meter run
30 meter handstand walk
400 meter run
40 chest-to-bar pull ups
400 meter run
50 bar-facing burpees
400 meter run
100 double unders",for_time
1136,"ben bergeron

tiger blood
3 rounds for time
10 clean-and-jerks (135/95 lb)
400 meter run",for_time
1137,"ben bergeron

big bang
for time
50 power cleans (225/155 lb)",for_time
1138,"james fitzgerald

clean battery
for load
1 rep max squat clean

rest 10 minutes

then, amrap in 8 minutes of:
cleans (90% of 1rm)",other
1139,"hyrox workout of the week


mercury
for time
5 rounds of:
400 meter run
25 meter sled push

rest 5 minutes

directly into, 5 rounds of:
400 meter run
25 meter sled pull

time cap: 45 minutes",for_time
1140,"hyrox workout of the week

hill
for time
50-40-30-20-10 reps of:
air squats
mountain climbers
10 meter shuttle run

time cap: 30 minutes",for_time
1141,"headstrong hero/tribute wod


three wise men
three amraps in 16 minutes

amrap in 4 minutes
5 hang squat snatches (135/95 lb)
10 bar-facing burpees

rest 2 minutes

then, amrap in 4 minutes
10 power cleans (135/95 lb)
20 pull-ups

rest 2 minutes

then, amrap in 4 minutes
15 box jump-overs (24/20 in)
30 wall ball shots (20/14 lb)",amrap
1142,"memorial wod


christina
amrap in 20 minutes
9 pull-ups
9 squat cleans (95/65 lb)
9 kettlebell swings (1.5/1 pood)
9 toes-to-bar
9 push presses (95/65 lb)
9 burpees",amrap
1143,"crossfit south new year's eve/tribute wod


stevie
for time
31 kettlebell swings (72/56 lb)
31 wall ball shots (20/14 lb)
31 overhead squats (95/65 lb)
31 burpees
31 lunges
31 push jerks (95/65 lb)
31 knees-to-elbows
31 box jumps (24/20 in)
31 hang cleans (95/65 lb)
31 sit-ups
31 double-unders
31 deadlifts (185/135 lb)",for_time
1144,"crossfit hero wod

moon
7 rounds for time
10 hang split snatches, right arm (40/30 lb)
1 rope climb (15 ft)
10 hang split snatches, left arm (40/30 lb)
1 rope climb (15 ft)",for_time
1145,"hero wod


zembiec
5 rounds for time
11 back squats (185/135 lb)
7 burpee pull-ups (strict)
400 meter run",for_time
1146,"555 fitness hero wod

stephen belson
for time
20 box jumps (30/24 in)
5 squat cleans (155/105 lb)
30 box jumps (30/24 in)
5 squat cleans (155/105 lb)
40 box jumps (20 in)
5 squat cleans (155/105 lb)",for_time
1147,"555 fitness hero wod


michael d'auria
for time
10 back squats (225/155 lb)
500 meter row
10 back squats (225/155 lb)
400 meter run
10 back squats (225/155 lb)
500 meter row
10 back squats (225/155 lb)
400 meter run",for_time
1148,"555 fitness hero wod

stephen harrell
7 rounds for time
5 overhead squats (95/65 lb)
max thrusters (95/65 lb)
2 minute rest",for_time
1149,"crossfit hero wod


kev
amrap (with a partner) in 26 minutes
6 deadlifts (315/205 lb) (each)
9 bar-facing burpees (synchronized)
9 bar muscle-ups (each)
55 foot partner barbell carry (315/205 lb)",amrap
1150,"hero wod

matt would go
amrap in 33 minutes
2 clusters (205/155 lb)
19 bar facing burpees
13 calorie bike",amrap
1151,"crossfit fabriken hero wod

danman
for time
buy-in: 2,000 meter run

directly into, 6 rounds of:
30 dumbbell floor presses (2x20 kg)
21 dumbbell deadlifts (2x20 kg)
33 down ups

cash-out: 2,000 meter run

wear a weight vest (9/6 kg)",for_time
1152,"hero wod

ollis
amrap in 22 minutes
200 meter run
22 deadlifts (185/125 lb)
22 pull-ups
22 burpees
22 russian kettlebell swings (53/35 lb)
22 walking lunges (l+r=1)",amrap
1153,"taco fleur

bell bastard
three amraps in 42 minutes

amrap from 0:00-6:00:
3 kettlebell high swings (16/12 kg) (right)
3 squat frontal raise (16/12 kg)
3 kettlebell high swings (16/12 kg) (left)

then, amrap from 6:00-36:00:
1-2-3-4 reps of:
double kettlebell hang cleans (2 x 16/12 kg)
front squats
full snatches
(broken set penalty: 10 crush-grip push-ups)

then, amrap from 36:00-42:00:
push-ups",amrap
1154,"every last rep benchmark wod

drago
amrap in 15 minutes
150 double-unders
45 ghd sit-ups
60 ball slams (30/20 lb)
30 hand release push-ups
90 thrusters (45/35 lb)
30 russian twists (30/20 lb)
15 clean-and-jerks (135/95 lb)
800 meter run",amrap
1155,"justin sloan

lima
for time
10-9-8-7-6-5-4-3-2-1 reps of:
deadlifts (225/155 lb)
alternating dumbbell snatches (50/35 lb)
goblet squats (50/35 lb)",for_time
1156,"juan jimenez
novice
amrap in 25 minutes
15 calorie row
12 kettlebell swings (70/53 lb)
10 calorie bike
8 burpee box jump overs (24/20 in)",amrap
1157,"daniel danao
run bell
for time
400 meter run
40 kettlebell single-arm hang snatches (53/35 lb)
400 meter run
40 kettlebell single-arm hang clean and push presses (53/35 lb)",for_time
1158,"luke downing
union
amrap in 12 minutes
6 burpees
8 single-arm alternating kettlebell snatches (24/16 kg)
10 lunges",amrap
1159,"@gritathlete wod

2x2
amrap in 12 minutes
2 chest-to-bar pull-ups
2 push presses (155/105 lb)

4 chest-to-bar pull-ups
4 push presses (155/105 lb)

continue with this pattern, adding 2 reps to each movement every round.",amrap
1160,"home wod by wod roulette
living room mash 79
for time
4-8-12-16-20-24-28-32-36-40 walking lunges
10-9-8-7-6-5-4-3-2-1 handstand push-ups",for_time
1161,"2022 street parking vault wod

jotunheim
6 rounds for time
10 dumbbell farmer step-ups (2x40/25 lb)
10 devil presses (2x40/25 lb)
10 dumbbell farmer step-ups (2x40/25 lb)

rest 1 minute",for_time
1162,"crossfit new england wod
floor seats
5 rounds for time
1,000/800 meter bike
20 deadlifts (135/95 lb)
1,000/800 meter bike
20 dumbbell floor presses (2x50/35 lb)

time cap: 35 minutes",for_time
1163,"melt programming

melt programming metcon 02/04/2024
4 rounds
4:00 on // 2:00 off
22/18 cal bike
22/18 cal row
max reps; bench w/ time remaining (135/95 lb)",other
1164,"taco fleur

six feet under
20-cal rows highest resistance for male
12 double kettlebell 16kg/35lb clean and jerk
8 rounds
for time

15-cal rows 5th resistance for female
10 double kettlebell 12kg/26lb clean and jerk
8 rounds
for time",for_time
1165,"assault fitness benchmark wod

push & pull
5 rounds for time
20 calorie assault air bike
15 sumo deadlift high-pulls (95/65 lb)
10 push presses (95/65 lb)",for_time
1166,"2020 crossfit games phase 1 wod #6


handstand hold
for max time
freestanding handstand hold

time cap: 20 minutes",other
1167,"crossfit play tribute wod

help with heart
for time
1,600 meter run

then, 5 rounds of:
20 burpees
10 single-arm dumbbell snatches (50/35 lb)
10 single-arm dumbbell thrusters (50/35 lb)
10 single-arm alternating dumbbell devil presses (50/35 lb)

finally, perform:
400 meter weighted run (50/35 lb)",for_time
1168,"2019 asia crossfit championship sanctional wod #2 (aka: ""acc sanctional 19.2"")


heavy karen
for time
150 wall ball shots (30/20 lb)

time cap: 8/9 minutes",for_time
1169,"goruck memorial wod

d-day
for time
1 mile ruck (30/20 lb)
77 ruck squats (30/20 lb)
77 ruck push-ups (30/20 lb)
77 ruck deadlifts (30/20 lb)
77 ruck shoulder presses (30/20 lb)
1 mile ruck (30/20 lb)",for_time
1170,"memorial wod

hannah
13 rounds for time (with a partner)
20 kettlebell swings (24/16 kg)
7 burpee box jump overs (24/20 in)

cash-out: 2,008 meter run (together)",for_time
1171,"compound fitness monroe anniversary wod

do the dang thing
9 rounds for time
3 bear complexes (96/65 lb)*
6 atlas lunges**
9 burpees
12 sit-ups

*1 bear complex consists of unbroken:
1 power clean
1 front squat
1 push press
1 back squat
1 push press

**1 atlas lunge consists of unbroken:
1 right leg lunge
1 left leg lunge
1 air squat",for_time
1172,"marine hero wod

tommy
13 rounds for time
100 meter sandbag carry (150/100 lb, 50 meter down & 50 meter back)
7 strict pull-ups
16 sandbag over the shoulder tosses (150/100 lb)
15 sandbag squats (150/100 lb)

boots and utes are optional.",for_time
1174,"outathletics hero wod


alan
for time
1.5 mile run
60 plank shoulder taps
15 v-ups
40 plank shoulder taps
15 v-ups
40 plank shoulder taps
15 v-ups
60 plank shoulder taps
1.5 mile run",for_time
1175,"beaux blackwood
armageddon
for time
21-15-9 reps of:
bench presses (100%/75% bodyweight)
ring pull-ups

9-15-21 reps of:
deficit push-ups
inverted ring rows",for_time
1176,"ben bergeron

power hour
for time
on the 0:00, perform:
30 clean-and-jerks (225/155 lb)

on the 10:00, perform:
30 deficit handstand push-ups (6/4 in)
30 bar muscle-ups

on the 20:00, perform:
1 mile run

on the 40:00, perform:
30 snatches (135/95 lb)

on the 50:00, perform:
10 legless rope climbs
300 foot handstand walk

finally, on the 60:00, perform:
150/100 calorie assault bike",for_time
1177,"ryan garcia

pandemic
for time
1 to 10 to 1 reps (pyramid with multipliers) of:
1 burpee
2 mountain climbers
3 sit-ups",for_time
1178,"tribute wod
the frontline 365
for time
buy-in: 365 meter run

directly into:
52 deadlifts (75/55 lb)
52 toes-to-bars
52 air squats
52 cleans (75/55 lb)
52 pull-ups
52 wall ball shots (20/14 lb)
52 hollow rocks
52 snatches (75/55 lb)
52 burpees
52 box jumps (24/20 in)
52 shoulder-to-overheads (75/55 lb)
52 double-unders

buy-out: 1 minute unbroken plank hold",for_time
1179,"jamie hagiya
thiccc
every 3 minutes on the minute for 30 minutes
6 dumbbell thrusters (2x50/35 lb)
6 dumbbell hang clean-and-jerks (2x50/35 lb)
6 dumbbell burpees (2x50/35 lb)
6 weighted box step-ups (2x50/35 lb)",other
1180,"luke downing
annabelle
for time
50 russian kettlebell swings (24/16 kg)
104 goblet squats (24/16 kg)
50 russian kettlebell swings (24/16 kg)
104 kettlebell ballistic rows (24/16 kg)
50 russian kettlebell swings (24/16 kg)
104 kettlebell push presses (24/16 kg)
50 russian kettlebell swings (24/16 kg)
104 goblet squats (24/16 kg)
50 russian kettlebell swings (24/16 kg)",for_time
1181,"@gritathlete wod
snatched up
5 rounds for time
2 right-arm dumbbell squat snatches (2-second pause at bottom)
2 left-arm dumbbell squat snatches (2-second pause at bottom)
2 right-arm dumbbell overhead squats (2-second pause at bottom)
2 left-arm dumbbell overhead squats (2-second pause at bottom)",for_time
